Year,Month,Season,url,product_id,BrandName,Category,Individual_Category,Category_by_Gender,Description,DiscountPrice (in Rupees),OriginalPrice (in Rupees),DiscountOffer (in %),PrimaryColor,Historical Sales Data (in units),Market Condition,Size,Age Range,Customer Reviews,Geographic Location,Material,Pattern,Social Media Mentions,Search Trends,Return Rate (in units),Events and Festivals,Event and Festival Name,Customer Ratings (1 to 5 Scale),CategoryType
2023,8,Fall,https://www.myntra.com/ier0ep9vxl,5M50LI3TXT8G,Adidas,Clothing,T-Shirts,Unisex,High quality product,4110.27,5726.75,28.23,Brown,681,Stable,S,18-24,910,Pune,Silk,Printed,354,780,0.29,Diwali,Diwali,1,Business Formals
2023,6,Summer,https://www.myntra.com/b27jbsp1zp,BL3OZ5H0LG8F,Nike,Accessories,Handbags,Men,Eco-friendly material,2506.36,2945.96,14.92,Orange,648,Stable,M,18-24,725,Mumbai,Silk,Polka Dot,370,6389,0.23,Diwali,Diwali,2,Sports and Active Wear
2023,5,Fall,https://www.myntra.com/p68hwux6ez,TV9FQKP3AC2H,Gucci,Footwear,Formal Shoes,Men,High quality product,1541.34,1859.24,17.1,Pink,890,Growing,XXL,35-44,807,Kolkata,Wool,Floral,338,4865,0.08,Holi,Holi,2,Indian and Fusion Wear
2023,6,Spring,https://www.myntra.com/8kq7e9ezkf,PVR9PHGN3DEG,Adidas,Clothing,Jeans,Unisex,Limited edition,4456.26,6802.97,34.5,Green,90,Stable,XL,35-44,870,Jaipur,Leather,Checked,65,2696,0.05,Eid,Eid,5,Retro Style
2023,7,Winter,https://www.myntra.com/mkvttujim8,WAEEIWZ4UZDE,Adidas,Clothing,Shirts,Women,Comfortable and durable,977.44,1333.13,26.68,White,395,Stable,M,18-24,815,Hyderabad,Silk,Floral,26,6726,0.19,Holi,Holi,3,Sports and Active Wear
2023,8,Fall,https://www.myntra.com/o2rwuu17nj,6SPDZ9UU8VNU,Levis,Clothing,Jackets,Men,Eco-friendly material,3312.62,4360.95,24.04,Green,856,Declining,XXL,18-24,881,Hyderabad,Polyester,Printed,229,348,0.25,Eid,Eid,2,Gothic Fashion
2023,3,Summer,https://www.myntra.com/72wcknc5xy,8SQ9O8CW0MBF,Puma,Footwear,Sandals,Women,Comfortable and durable,2037.01,3014.52,32.43,Purple,582,Declining,XS,18-24,944,Chandigarh,Leather,Printed,258,8404,0.29,Christmas,Christmas,3,Party Wear
2023,2,Fall,https://www.myntra.com/s78gnyuff6,7IJVW7Y2RXVT,Nike,Accessories,Belts,Unisex,Eco-friendly material,1506.33,2905.78,48.16,White,759,Stable,XS,18-24,957,Pune,Leather,Floral,422,3281,0.29,Eid,Eid,4,Streetwear
2023,3,Spring,https://www.myntra.com/o9tfch82yy,94SAHR89UW72,Puma,Accessories,Hats,Men,Trendy and stylish,4843.44,5728.86,15.46,Pink,708,Declining,XXL,18-24,995,Chandigarh,Wool,Printed,318,5717,0.15,New Year,New Year,1,Vintage Clothing
2023,10,Spring,https://www.myntra.com/2ognwck3ym,E02HB9NGHDYT,Under Armour,Accessories,Hats,Men,Eco-friendly material,4364.69,7453.19,41.44,Pink,548,Stable,L,18-24,113,Chennai,Denim,Solid,150,4081,0.21,Diwali,Diwali,5,Athleisure
2023,5,Spring,https://www.myntra.com/ezk9885kqe,J9EP9FMSMYIC,Levis,Clothing,Jeans,Men,Eco-friendly material,3089.46,4727,34.64,Purple,916,Stable,S,25-34,268,Hyderabad,Denim,Floral,422,1755,0.14,New Year,New Year,2,Vintage Clothing
2023,3,Spring,https://www.myntra.com/0k1b8gwox1,2I879D28PU02,Zara,Footwear,Flip Flops,Women,Eco-friendly material,2348.73,3833.19,38.73,Pink,799,Stable,L,35-44,746,Bangalore,Silk,Printed,467,2737,0.04,Diwali,Diwali,4,Urban Fashion
2023,5,Fall,https://www.myntra.com/tfi9fm20fw,R3BBCYTFZY03,Adidas,Clothing,Shirts,Women,High quality product,3972.4,5912.56,32.81,Red,493,Declining,M,18-24,913,Hyderabad,Polyester,Floral,478,9559,0.23,Navratri,Navratri,2,Maternity
2023,3,Summer,https://www.myntra.com/3ipt5666kv,JVZRHZ36U0II,H&M,Clothing,Shirts,Unisex,Eco-friendly material,3318.13,4113.16,19.33,Pink,626,Stable,M,35-44,441,Chandigarh,Leather,Checked,332,6238,0.12,Navratri,Navratri,5,Gothic Fashion
2023,5,Fall,https://www.myntra.com/yly8qzrbbt,RHMETRRR72TF,Adidas,Footwear,Sandals,Women,High quality product,3385.65,5694.65,40.55,Black,249,Declining,XL,35-44,565,Mumbai,Cotton,Floral,330,9364,0.18,Christmas,Christmas,2,Bohemian Style
2023,6,Winter,https://www.myntra.com/25svldp65i,3Q4MEI3KX3SW,Under Armour,Footwear,Sandals,Women,High quality product,1872.52,2627.5,28.73,Yellow,420,Growing,L,35-44,708,Bangalore,Cotton,Solid,189,4132,0.16,Navratri,Navratri,2,Maternity
2023,11,Fall,https://www.myntra.com/xm74butxfb,Z6WAOX0EI4NG,Gucci,Clothing,Shirts,Men,Limited edition,1872.02,2297.2,18.51,Black,553,Stable,XXL,25-34,697,Delhi,Denim,Solid,146,9858,0.23,Christmas,Christmas,4,Sports and Active Wear
2023,7,Summer,https://www.myntra.com/0yhw5wd8k5,T38D10GUVZFF,Reebok,Accessories,Hats,Women,Comfortable and durable,777.41,912.95,14.85,Purple,600,Growing,L,35-44,239,Bangalore,Denim,Printed,102,9815,0.26,Diwali,Diwali,2,Sports and Active Wear
2023,8,Spring,https://www.myntra.com/lzjt5outwe,4C28FUT1EPY5,Prada,Clothing,T-Shirts,Women,High quality product,2972.87,5754.85,48.34,Blue,673,Stable,S,25-34,754,Hyderabad,Denim,Striped,97,391,0.19,Holi,Holi,4,Retro Style
2023,2,Summer,https://www.myntra.com/cmwyr56k53,2HADJ3H8HK4F,Puma,Accessories,Watches,Unisex,High quality product,1621.86,2612.39,37.92,Orange,257,Growing,XS,35-44,71,Bangalore,Denim,Striped,235,7611,0.14,Navratri,Navratri,3,Western Wear
2023,4,Fall,https://www.myntra.com/gof6c8yelm,4SZN9SZMFX64,Under Armour,Accessories,Belts,Unisex,Comfortable and durable,4633.35,7659.35,39.51,Blue,207,Growing,XL,18-24,51,Jaipur,Silk,Striped,332,5207,0.28,Navratri,Navratri,2,Traditional Wear
2023,7,Summer,https://www.myntra.com/ylrhvds747,53DUDSAQS3OB,Under Armour,Footwear,Boots,Unisex,Eco-friendly material,2867.58,4681.67,38.75,White,482,Declining,L,25-34,43,Hyderabad,Silk,Printed,212,9761,0.28,Navratri,Navratri,1,Bohemian Style
2023,12,Winter,https://www.myntra.com/9gwju6p42c,GOS26MRIFGQ7,Nike,Footwear,Sneakers,Unisex,Comfortable and durable,4224.92,6667.71,36.64,Black,223,Growing,M,18-24,919,Mumbai,Polyester,Striped,362,4775,0.22,Holi,Holi,4,Ethnic Casuals
2023,10,Spring,https://www.myntra.com/zoxo8rcqgj,B4GZNOC5MK4J,Gucci,Footwear,Flip Flops,Men,Comfortable and durable,4786.94,9087.81,47.33,Yellow,976,Stable,XS,18-24,722,Ahmedabad,Leather,Checked,243,2162,0.3,Diwali,Diwali,3,Casual Wear
2023,5,Summer,https://www.myntra.com/n30dxhf637,TN1P5WK4ZX5R,Reebok,Accessories,Hats,Women,Eco-friendly material,4610.68,7093.33,35,Yellow,623,Stable,S,18-24,402,Hyderabad,Denim,Striped,422,2860,0.09,New Year,New Year,3,Maternity
2023,9,Winter,https://www.myntra.com/xmrh3rlqq6,WUWFH6SCRBOX,Levis,Footwear,Boots,Women,High quality product,2706.38,3346.74,19.13,Brown,508,Stable,L,25-34,806,Chandigarh,Wool,Printed,251,6930,0.19,Eid,Eid,2,Party Wear
2023,1,Fall,https://www.myntra.com/nijyxkmki0,TVMFVBIV5D58,Reebok,Footwear,Sneakers,Women,High quality product,4664.18,5635.75,17.24,Orange,391,Growing,S,18-24,498,Bangalore,Denim,Solid,363,9452,0.22,New Year,New Year,1,Sports and Active Wear
2023,12,Summer,https://www.myntra.com/e25liy6jnf,8HG8AMVLGBUZ,Adidas,Clothing,Jeans,Women,Eco-friendly material,1865.1,2764.43,32.53,Orange,277,Declining,L,35-44,660,Jaipur,Silk,Printed,184,709,0.11,Christmas,Christmas,1,Sports and Active Wear
2023,8,Winter,https://www.myntra.com/odemtky1iw,1FTR2YU6XCS6,Under Armour,Accessories,Belts,Women,Limited edition,723.87,911.35,20.57,Purple,712,Declining,XXL,35-44,844,Hyderabad,Polyester,Floral,340,6498,0.19,Holi,Holi,4,Retro Style
2023,9,Spring,https://www.myntra.com/rgrvwe63qx,GWXQWGHXWJLW,Adidas,Footwear,Boots,Unisex,Limited edition,3283.69,4534.37,27.58,Red,969,Stable,XS,25-34,564,Chennai,Cotton,Floral,363,6879,0.13,Holi,Holi,5,Workout Gear
2023,3,Fall,https://www.myntra.com/vkyl9ek1i2,YJ4YD4OSMOYX,H&M,Footwear,Formal Shoes,Women,Eco-friendly material,1014.11,1237.63,18.06,Black,904,Stable,M,35-44,422,Hyderabad,Silk,Checked,484,4162,0.13,New Year,New Year,1,Party Wear
2023,8,Summer,https://www.myntra.com/jsbxjfecjz,IQ1N97D1HL5I,Adidas,Accessories,Watches,Women,Eco-friendly material,1535.35,2179.67,29.56,Black,683,Growing,M,25-34,39,Mumbai,Denim,Solid,382,871,0.07,Christmas,Christmas,4,Business Formals
2023,11,Summer,https://www.myntra.com/ccsza0zdx4,UO6GHOQGYGDZ,Zara,Footwear,Sneakers,Women,Comfortable and durable,522.33,892.65,41.49,Brown,823,Stable,M,35-44,955,Kolkata,Denim,Checked,98,6237,0.21,Holi,Holi,2,Athleisure
2023,3,Summer,https://www.myntra.com/m617wc9dpa,4XQ99V74TPNC,Puma,Clothing,Shirts,Men,Comfortable and durable,1984.12,2491.89,20.38,Red,152,Growing,XL,25-34,464,Pune,Cotton,Polka Dot,145,6201,0.29,Navratri,Navratri,4,Gothic Fashion
2023,3,Summer,https://www.myntra.com/0zzg0dod14,AJYOK1YSRRN1,Nike,Accessories,Watches,Unisex,Limited edition,2468.94,3130.27,21.13,Blue,171,Stable,XXL,18-24,208,Pune,Polyester,Printed,145,8317,0.29,Diwali,Diwali,5,Retro Style
2023,4,Fall,https://www.myntra.com/k3igtcvlu2,V3JVGYPGBEXX,Prada,Footwear,Flip Flops,Men,Limited edition,3828.94,5024.81,23.8,Pink,968,Declining,S,18-24,71,Bangalore,Silk,Printed,152,8835,0.16,Christmas,Christmas,2,Streetwear
2023,7,Spring,https://www.myntra.com/ocifsyvwg8,1IQI87Y2FZ3Y,Zara,Footwear,Formal Shoes,Unisex,High quality product,3360.77,3744.46,10.25,Blue,419,Stable,XS,25-34,267,Kolkata,Cotton,Floral,399,4789,0.17,Christmas,Christmas,4,Formal Wear
2023,11,Winter,https://www.myntra.com/iycxiawxvw,1TX0XMHGC1HE,Puma,Clothing,T-Shirts,Women,Comfortable and durable,2469.94,4485.71,44.94,Orange,625,Growing,M,25-34,790,Chandigarh,Polyester,Solid,451,881,0.21,Holi,Holi,1,Western Wear
2023,12,Summer,https://www.myntra.com/2orlqwebib,4NEUN31VTM7G,Reebok,Footwear,Formal Shoes,Men,Comfortable and durable,2185.32,3826.52,42.89,Purple,343,Growing,XS,25-34,537,Chennai,Silk,Striped,147,3634,0.26,Eid,Eid,5,Retro Style
2023,8,Winter,https://www.myntra.com/yqdn8h6g96,XLGA3LBB8RXG,Prada,Accessories,Belts,Men,Limited edition,2829.05,4424.27,36.06,White,976,Declining,XXL,35-44,784,Chandigarh,Silk,Solid,308,4425,0.29,New Year,New Year,4,Gothic Fashion
2023,2,Winter,https://www.myntra.com/fg9f2am0di,U48POIBH8QF5,Zara,Accessories,Handbags,Men,Limited edition,1640.84,2269.63,27.7,Purple,776,Declining,XXL,18-24,589,Hyderabad,Denim,Checked,114,1624,0.07,Holi,Holi,4,Maternity
2023,1,Fall,https://www.myntra.com/b0lc46cv6s,VTP0N8EV322K,Under Armour,Clothing,Shirts,Men,High quality product,4449.91,7601.56,41.46,Green,885,Growing,M,18-24,831,Ahmedabad,Denim,Polka Dot,396,4366,0.26,Eid,Eid,3,Streetwear
2023,3,Spring,https://www.myntra.com/q0v7hidriq,RV249LTJBIVP,Adidas,Clothing,T-Shirts,Men,Eco-friendly material,2471.58,3614.67,31.62,Red,946,Stable,XS,18-24,694,Delhi,Leather,Printed,158,8022,0.01,Christmas,Christmas,2,Maternity
2023,11,Spring,https://www.myntra.com/1mm2zv94d0,G0XNUZOO4XLB,Gucci,Accessories,Belts,Men,Eco-friendly material,4064.62,7756.87,47.6,Pink,101,Stable,L,25-34,487,Mumbai,Denim,Checked,89,9152,0.24,Holi,Holi,1,Sports and Active Wear
2023,7,Spring,https://www.myntra.com/0ntrx6vqpl,ONZRQVUTG5M4,Prada,Accessories,Watches,Women,Limited edition,3355.8,6385.87,47.45,White,616,Declining,L,35-44,854,Jaipur,Leather,Printed,269,3286,0.29,Holi,Holi,3,Bohemian Style
2023,12,Spring,https://www.myntra.com/k95p5rtah9,G5HDKL1NSV5Q,Adidas,Clothing,Jackets,Unisex,Eco-friendly material,807.17,975.55,17.26,Green,342,Stable,XXL,35-44,6,Pune,Denim,Striped,220,5854,0.1,Diwali,Diwali,4,Business Formals
2023,11,Spring,https://www.myntra.com/5lg1hv7ix6,37CZNEEE7Y9K,Puma,Clothing,Dresses,Men,Trendy and stylish,4515.22,7108.84,36.48,Purple,762,Stable,L,25-34,216,Chennai,Denim,Polka Dot,94,4423,0.11,Christmas,Christmas,2,Party Wear
2023,9,Summer,https://www.myntra.com/8j5sjr9tfp,0Q25FR307BZ3,Puma,Accessories,Hats,Unisex,Comfortable and durable,2656.68,3165.61,16.08,White,302,Growing,S,25-34,851,Hyderabad,Silk,Striped,380,7843,0.18,Diwali,Diwali,1,Retro Style
2023,6,Summer,https://www.myntra.com/9f5ulofi58,1BMNZMU5RHEG,Nike,Clothing,Jackets,Unisex,Eco-friendly material,4556.57,8321.44,45.24,White,965,Growing,M,35-44,636,Ahmedabad,Polyester,Polka Dot,358,2016,0.29,Eid,Eid,5,Streetwear
2023,10,Winter,https://www.myntra.com/65am6pw8ta,IU4MK3DPNFNY,Prada,Clothing,Shirts,Men,Limited edition,4319.38,6955.68,37.9,Blue,904,Growing,XXL,18-24,541,Kolkata,Denim,Floral,277,2979,0.21,Eid,Eid,1,Streetwear
2023,8,Winter,https://www.myntra.com/2c82tc49xv,9107IONXR13S,H&M,Footwear,Flip Flops,Women,Eco-friendly material,1595.36,2182.98,26.92,Black,838,Declining,XS,18-24,232,Jaipur,Denim,Solid,110,966,0.09,New Year,New Year,3,Streetwear
2023,3,Spring,https://www.myntra.com/nu8n98f7an,H9TF0MXFITDV,Prada,Accessories,Jewelry,Unisex,Eco-friendly material,1129.76,1459.8,22.61,Brown,781,Stable,XL,18-24,839,Delhi,Denim,Solid,86,7618,0.26,Eid,Eid,2,Business Formals
2023,1,Winter,https://www.myntra.com/yy8gr61493,3UZ8ZFD0LB7G,Zara,Footwear,Boots,Unisex,Limited edition,4162.22,8171.78,49.07,Brown,284,Declining,M,18-24,744,Hyderabad,Cotton,Polka Dot,322,6828,0.06,Eid,Eid,1,Business Formals
2023,2,Fall,https://www.myntra.com/o3fts8ellz,K5D3DLGD66AV,Levis,Footwear,Boots,Men,Trendy and stylish,2777.1,3769.54,26.33,Blue,245,Declining,XXL,18-24,247,Delhi,Wool,Floral,125,9022,0.03,Christmas,Christmas,2,Traditional Wear
2023,7,Spring,https://www.myntra.com/9qpx3g6czo,8ERU61ZZBMM5,Prada,Clothing,Shirts,Women,Comfortable and durable,4453.02,6256.54,28.83,Black,686,Stable,XL,25-34,525,Pune,Leather,Checked,125,4919,0.12,Holi,Holi,4,Business Formals
2023,2,Winter,https://www.myntra.com/i31kodimq8,TD6FPGJZMOK3,Under Armour,Footwear,Sandals,Men,Comfortable and durable,4453.02,7248.03,38.56,Pink,276,Stable,XL,18-24,600,Mumbai,Leather,Striped,468,8098,0.1,Navratri,Navratri,3,Streetwear
2023,6,Fall,https://www.myntra.com/gfrlvbi6c5,GPJWQM0XG574,Prada,Accessories,Jewelry,Women,Comfortable and durable,2271.2,3384.75,32.9,Red,932,Growing,S,18-24,470,Hyderabad,Silk,Polka Dot,353,7065,0.16,Eid,Eid,5,Maternity
2023,9,Fall,https://www.myntra.com/844ktxlme4,X25JYQCQUYWS,Adidas,Clothing,Jeans,Unisex,Trendy and stylish,913.84,1127.51,18.95,Blue,259,Stable,XL,35-44,263,Mumbai,Cotton,Solid,363,3670,0.1,Eid,Eid,4,Retro Style
2023,11,Spring,https://www.myntra.com/eo2be7vzl4,6ERBZ53AGJAR,Prada,Clothing,Dresses,Unisex,Comfortable and durable,625.68,861.82,27.4,Orange,766,Stable,XS,25-34,688,Bangalore,Wool,Checked,230,9749,0.06,Diwali,Diwali,1,Maternity
2023,10,Summer,https://www.myntra.com/18tvq0gzs1,YL3E3Q7JIH5Y,Gucci,Footwear,Sandals,Women,High quality product,1813.23,3527.84,48.6,Orange,659,Declining,XL,25-34,823,Mumbai,Leather,Solid,337,6594,0.05,Eid,Eid,2,Sports and Active Wear
2023,5,Fall,https://www.myntra.com/7rvye5u8rv,HPGZ3EW84632,Puma,Footwear,Flip Flops,Women,Limited edition,2346.56,4520.03,48.09,Brown,478,Declining,M,18-24,939,Kolkata,Silk,Printed,421,8274,0.04,Diwali,Diwali,5,Retro Style
2023,6,Summer,https://www.myntra.com/mi3m68pgty,JEFOSW58VUHX,Levis,Footwear,Boots,Men,Comfortable and durable,4938.49,6942.44,28.87,Pink,977,Growing,S,35-44,350,Kolkata,Polyester,Polka Dot,47,2263,0.12,New Year,New Year,2,Business Formals
2023,7,Spring,https://www.myntra.com/wvb5gofy1d,IU13OKUHXTF8,H&M,Clothing,T-Shirts,Women,Trendy and stylish,2638.38,4734.37,44.27,Blue,778,Growing,XS,35-44,907,Mumbai,Polyester,Solid,380,2340,0.26,Eid,Eid,2,Ethnic Casuals
2023,1,Winter,https://www.myntra.com/o6y5nw602n,OGRA9R75XCUN,Adidas,Accessories,Watches,Women,Eco-friendly material,4729.24,7936.04,40.41,Pink,333,Stable,XL,35-44,58,Jaipur,Leather,Striped,118,4956,0.09,Christmas,Christmas,2,Casual Wear
2023,12,Spring,https://www.myntra.com/kixjb5fq73,LHB1RXUL1Q48,Prada,Footwear,Boots,Women,Trendy and stylish,1974.63,3892.36,49.27,Yellow,61,Declining,XS,18-24,785,Mumbai,Wool,Polka Dot,275,3517,0.1,Eid,Eid,5,Traditional Wear
2023,5,Summer,https://www.myntra.com/xh5h97z82g,2OPNAPX9KVUQ,Prada,Clothing,Shirts,Men,Limited edition,2991.3,3377.35,11.43,Blue,232,Declining,XL,35-44,499,Jaipur,Leather,Solid,495,4187,0.17,Holi,Holi,3,Beachwear
2023,8,Winter,https://www.myntra.com/5r2rgv5qyz,84Z19L3XLKNY,Levis,Clothing,Jackets,Women,Limited edition,4495.39,7862.57,42.83,Red,698,Declining,L,35-44,263,Hyderabad,Silk,Solid,162,4333,0.12,New Year,New Year,1,Maternity
2023,9,Summer,https://www.myntra.com/dspkka89zb,XWV88BJG050N,Under Armour,Accessories,Jewelry,Men,Eco-friendly material,4748.56,6802.2,30.19,Green,986,Stable,XL,18-24,312,Ahmedabad,Wool,Checked,370,5732,0.22,Christmas,Christmas,5,Western Wear
2023,4,Summer,https://www.myntra.com/jr8uwlir4e,XNPHDXYMUWVJ,Reebok,Footwear,Flip Flops,Men,Eco-friendly material,3657.68,6165.61,40.68,Black,831,Declining,L,35-44,12,Jaipur,Wool,Polka Dot,183,725,0.03,New Year,New Year,3,Traditional Wear
2023,1,Summer,https://www.myntra.com/sx7br4in0m,88AJ2WOZK5OW,Adidas,Clothing,Dresses,Women,Trendy and stylish,2216.46,3475.88,36.23,Orange,396,Stable,XS,35-44,383,Chennai,Wool,Solid,285,9908,0.02,New Year,New Year,4,Sports and Active Wear
2023,8,Spring,https://www.myntra.com/uloaq8xdwh,HQVPZLSU1Q2U,Under Armour,Footwear,Sneakers,Women,Limited edition,2456.23,3779.84,35.02,Orange,274,Growing,L,25-34,225,Jaipur,Denim,Polka Dot,144,1362,0.12,Navratri,Navratri,5,Beachwear
2023,4,Summer,https://www.myntra.com/9h5kntg1op,22X1RVO7N4DO,Zara,Footwear,Sandals,Women,Trendy and stylish,1105.01,1432.99,22.89,Black,554,Stable,M,18-24,307,Kolkata,Silk,Printed,458,4549,0.26,Diwali,Diwali,5,Retro Style
2023,11,Winter,https://www.myntra.com/bljx189vkd,CQDEWYXOMWAZ,H&M,Accessories,Jewelry,Unisex,Trendy and stylish,3070.65,4034.68,23.89,Pink,595,Stable,M,18-24,806,Chennai,Cotton,Polka Dot,139,1071,0.25,Eid,Eid,5,Retro Style
2023,2,Spring,https://www.myntra.com/qcbbz8cjvi,WDZ97PUKED0N,Puma,Footwear,Boots,Men,Comfortable and durable,783.25,1024.79,23.57,Purple,245,Growing,XS,35-44,469,Pune,Denim,Checked,185,6676,0.13,Christmas,Christmas,1,Streetwear
2023,10,Fall,https://www.myntra.com/0hnicn0nzc,3GS9HPBPY1IY,Gucci,Footwear,Flip Flops,Unisex,Trendy and stylish,1433.04,2468.45,41.95,Purple,780,Declining,XXL,18-24,234,Delhi,Polyester,Solid,274,8477,0.06,Diwali,Diwali,5,Traditional Wear
2023,1,Spring,https://www.myntra.com/s84dp8vbhd,PG0YMP6U7W9Q,H&M,Footwear,Flip Flops,Unisex,Limited edition,3991.23,5165.28,22.73,Yellow,823,Declining,XS,18-24,551,Bangalore,Leather,Floral,390,6426,0.08,Eid,Eid,2,Bohemian Style
2023,1,Fall,https://www.myntra.com/9qmmnfp86m,H4Q30MTS35DM,Zara,Footwear,Flip Flops,Unisex,Trendy and stylish,866.66,1134.78,23.63,Yellow,487,Stable,M,25-34,699,Jaipur,Denim,Floral,149,4720,0.09,Holi,Holi,5,Minimalist Fashion
2023,12,Fall,https://www.myntra.com/jgcshhmm3e,IKDS7PKMKC4M,H&M,Clothing,T-Shirts,Men,Trendy and stylish,4754.31,8393.17,43.36,Brown,347,Growing,L,25-34,576,Mumbai,Cotton,Printed,278,8351,0.28,Christmas,Christmas,3,Indian and Fusion Wear
2023,4,Summer,https://www.myntra.com/z7i7ol5hng,ZFBW015WXPCA,Under Armour,Footwear,Sandals,Women,High quality product,1815.56,2350.87,22.77,Black,931,Growing,XXL,25-34,291,Pune,Silk,Solid,63,1306,0.21,Diwali,Diwali,5,Gothic Fashion
2023,2,Summer,https://www.myntra.com/16opuqf211,J0EJIOBPBBY2,Under Armour,Accessories,Handbags,Unisex,Comfortable and durable,4197.18,6542.24,35.84,White,379,Growing,L,25-34,398,Hyderabad,Denim,Checked,488,3002,0.02,Christmas,Christmas,2,Gothic Fashion
2023,10,Spring,https://www.myntra.com/7is138bxmx,YS49O9G6ZHRM,Nike,Footwear,Sneakers,Men,High quality product,1030.23,1737.03,40.69,Purple,69,Declining,XXL,35-44,724,Jaipur,Silk,Solid,375,9435,0.01,New Year,New Year,2,Western Wear
2023,12,Spring,https://www.myntra.com/lx7dwqg997,SVRWALPBOZ86,Under Armour,Footwear,Sandals,Unisex,High quality product,4068.52,5343.69,23.86,Blue,299,Growing,M,35-44,587,Chandigarh,Cotton,Printed,311,5760,0.22,Holi,Holi,3,Casual Wear
2023,12,Winter,https://www.myntra.com/73xjwtpoh1,6V1OQYE338T3,Nike,Clothing,T-Shirts,Women,Trendy and stylish,2927.13,5328.94,45.07,Purple,669,Growing,S,35-44,235,Hyderabad,Silk,Checked,408,7961,0.06,Diwali,Diwali,3,Urban Fashion
2023,3,Winter,https://www.myntra.com/wb6uybx87y,GTLUUPOGSZ5F,Reebok,Clothing,Dresses,Men,Eco-friendly material,4754.98,5517.87,13.83,Purple,641,Stable,S,35-44,620,Jaipur,Cotton,Striped,63,3860,0.16,Christmas,Christmas,2,Beachwear
2023,11,Summer,https://www.myntra.com/0jb2pl9xi7,NMXGOX9A5L52,Puma,Clothing,Dresses,Unisex,Limited edition,3120.56,5856.37,46.72,Yellow,558,Stable,L,18-24,449,Jaipur,Cotton,Striped,191,2169,0.14,Christmas,Christmas,2,Ethnic Casuals
2023,7,Fall,https://www.myntra.com/bhehzvymg4,UI2T5MX73NHQ,Prada,Accessories,Jewelry,Men,High quality product,4361.88,4843.86,9.95,Black,162,Declining,XL,35-44,39,Ahmedabad,Cotton,Solid,299,3124,0.02,Christmas,Christmas,5,Party Wear
2023,1,Winter,https://www.myntra.com/v9lgo3jsd2,DQQNHJLVATLC,Reebok,Accessories,Handbags,Men,Limited edition,1635.35,1960.9,16.6,Black,372,Declining,S,35-44,839,Bangalore,Polyester,Printed,427,712,0.06,Holi,Holi,2,Business Formals
2023,7,Fall,https://www.myntra.com/wfrl6j9mew,ZGO50SIUSQCX,Adidas,Accessories,Hats,Men,Comfortable and durable,2129.35,2544.11,16.3,Green,611,Stable,XL,18-24,227,Hyderabad,Polyester,Striped,336,4984,0.25,Christmas,Christmas,5,Retro Style
2023,8,Spring,https://www.myntra.com/jr2o0i2es1,WC739LTJZIXR,Puma,Accessories,Hats,Women,Limited edition,4771.63,6198.98,23.03,Black,653,Declining,XL,25-34,899,Jaipur,Wool,Printed,61,1090,0.15,Holi,Holi,5,Workout Gear
2023,12,Spring,https://www.myntra.com/6yyt23gyiq,RF127WFBU9VQ,Adidas,Accessories,Watches,Women,Trendy and stylish,718.75,853.63,15.8,Brown,671,Declining,XXL,35-44,696,Pune,Wool,Solid,269,5394,0,Diwali,Diwali,1,Beachwear
2023,4,Fall,https://www.myntra.com/xdmfq73rda,CM5MKHLTA5CA,Puma,Clothing,Shirts,Women,Eco-friendly material,2131.53,3543.61,39.85,Black,71,Declining,L,35-44,363,Chennai,Cotton,Checked,104,8002,0.09,Diwali,Diwali,1,Streetwear
2023,3,Spring,https://www.myntra.com/1p1es4pk47,OLM0YHV46ZBP,Gucci,Footwear,Sandals,Women,High quality product,1588.96,2460.04,35.41,Brown,355,Declining,XXL,18-24,814,Pune,Wool,Floral,473,6016,0.19,Navratri,Navratri,4,Sports and Active Wear
2023,12,Summer,https://www.myntra.com/asjkkqkzpl,LK54F7CRZM7L,Under Armour,Footwear,Flip Flops,Unisex,High quality product,1302.73,2395.88,45.63,Orange,738,Declining,M,35-44,578,Mumbai,Polyester,Printed,208,3389,0.3,Diwali,Diwali,1,Minimalist Fashion
2023,6,Fall,https://www.myntra.com/g1tbw0elz1,NZJQ41GOG8N3,Under Armour,Accessories,Belts,Unisex,Limited edition,1568.03,2472.09,36.57,Black,851,Declining,M,35-44,151,Kolkata,Cotton,Striped,61,1551,0.2,Holi,Holi,1,Business Formals
2023,1,Spring,https://www.myntra.com/guqkfq3v60,PZJNAAFL02U4,Puma,Accessories,Watches,Men,High quality product,1367.7,2518.05,45.68,Green,242,Growing,M,25-34,284,Chennai,Leather,Polka Dot,194,8751,0.12,Navratri,Navratri,3,Traditional Wear
2023,6,Summer,https://www.myntra.com/bowcp9vonc,KO9TXVH3UUNY,Nike,Footwear,Formal Shoes,Women,High quality product,4347.41,8357.44,47.98,Brown,492,Growing,S,18-24,604,Mumbai,Leather,Striped,324,4858,0.28,Holi,Holi,1,Maternity
2023,3,Summer,https://www.myntra.com/hw6id2atrk,FQM8VUPJYNMX,Reebok,Accessories,Belts,Women,High quality product,3336.45,5092.45,34.48,Purple,522,Stable,S,25-34,870,Mumbai,Wool,Polka Dot,299,7087,0.13,Holi,Holi,2,Indian and Fusion Wear
